IDCIDADE,NOME,UF
2034,Itarantim,BA
2035,Itatim,BA
2036,Itiru?u,BA
2037,Iti?ba,BA
2038,Itoror?,BA
2039,Itua?u,BA
2040,Ituber?,BA
2041,Iui?,BA
2042,Jaborandi,BA
2043,Jacaraci,BA
2044,Jacobina,BA
2045,Jaguaquara,BA
2046,Jaguarari,BA
2047,Jaguaripe,BA
2048,Janda?ra,BA
2049,Jequi?,BA
2050,Jeremoabo,BA
2051,Jiquiri??,BA
2052,Jita?na,BA
2053,Jo?o Dourado,BA
2054,Juazeiro,BA
2055,Jucuru?u,BA
2056,Jussara,BA
2057,Jussari,BA
2058,Jussiape,BA
2059,Lafaiete Coutinho,BA
2060,Lagoa Real,BA
2061,Laje,BA
2062,Lajed?o,BA
2063,Lajedinho,BA
2064,Lajedo do Tabocal,BA
2065,Lamar?o,BA
2066,Lap?o,BA
2067,Lauro de Freitas,BA
2068,Len??is,BA
2069,Lic?nio de Almeida,BA
2070,Livramento de Nossa Senhora,BA
2071,Lu?s Eduardo Magalh?es,BA
2072,Macajuba,BA
2073,Macarani,BA
2074,Maca?bas,BA
2075,Macurur?,BA
2076,Madre de Deus,BA
2077,Maetinga,BA
2078,Maiquinique,BA
2079,Mairi,BA
2080,Malhada,BA
2081,Malhada de Pedras,BA
2082,Manoel Vitorino,BA
2083,Mansid?o,BA
2084,Marac?s,BA
2085,Maragogipe,BA
2086,Mara?,BA
2087,Marcion?lio Souza,BA
2088,Mascote,BA
2089,Mata de S?o Jo?o,BA
2090,Matina,BA
2091,Medeiros Neto,BA
2092,Miguel Calmon,BA
2093,Milagres,BA
2094,Mirangaba,BA
2095,Mirante,BA
2096,Monte Santo,BA
2097,Morpar?,BA
2098,Morro do Chap?u,BA
2099,Mortugaba,BA
2100,Mucug?,BA
2101,Mucuri,BA
2102,Mulungu do Morro,BA
2103,Mundo Novo,BA
2104,Muniz Ferreira,BA
2105,Muqu?m de S?o Francisco,BA
2106,Muritiba,BA
2107,Mutu?pe,BA
2108,Nazar?,BA
2109,Nilo Pe?anha,BA
2110,Nordestina,BA
2111,Nova Cana?,BA
2112,Nova F?tima,BA
2113,Nova Ibi?,BA
2114,Nova Itarana,BA
2115,Nova Reden??o,BA
2116,Nova Soure,BA
2117,Nova Vi?osa,BA
2118,Novo Horizonte,BA
2119,Novo Triunfo,BA
2120,Olindina,BA
2121,Oliveira dos Brejinhos,BA
2122,Ouri?angas,BA
2123,Ourol?ndia,BA
2124,Palmas de Monte Alto,BA
2125,Palmeiras,BA
2126,Paramirim,BA
2127,Paratinga,BA
2128,Paripiranga,BA
2129,Pau Brasil,BA
2130,Paulo Afonso,BA
2131,P? de Serra,BA
2132,Pedr?o,BA
2133,Pedro Alexandre,BA
2134,Piat?,BA
2135,Pil?o Arcado,BA
2136,Pinda?,BA
2137,Pindoba?u,BA
2138,Pintadas,BA
2139,Pira? do Norte,BA
2140,Pirip?,BA
2141,Piritiba,BA
2142,Planaltino,BA
2143,Planalto,BA
2144,Po??es,BA
2145,Pojuca,BA
2146,Ponto Novo,BA
2147,Porto Seguro,BA
2148,Potiragu?,BA
2149,Prado,BA
2150,Presidente Dutra,BA
2151,Presidente J?nio Quadros,BA
2152,Presidente Tancredo Neves,BA
2153,Queimadas,BA
2154,Quijingue,BA
2155,Quixabeira,BA
2156,Rafael Jambeiro,BA
2157,Remanso,BA
2158,Retirol?ndia,BA
2159,Riach?o das Neves,BA
2160,Riach?o do Jacu?pe,BA
2161,Riacho de Santana,BA
2162,Ribeira do Amparo,BA
2163,Ribeira do Pombal,BA
2164,Ribeir?o do Largo,BA
2165,Rio de Contas,BA
2166,Rio do Ant?nio,BA
2167,Rio do Pires,BA
2168,Rio Real,BA
2169,Rodelas,BA
2170,Ruy Barbosa,BA
2171,Salinas da Margarida,BA
2172,Salvador,BA
2173,Santa B?rbara,BA
2174,Santa Br?gida,BA
2175,Santa Cruz Cabr?lia,BA
2176,Santa Cruz da Vit?ria,BA
2177,Santa In?s,BA
2178,Santaluz,BA
2179,Santa Luzia,BA
2180,Santa Maria da Vit?ria,BA
2181,Santana,BA
2182,Santan?polis,BA
2183,Santa Rita de C?ssia,BA
2184,Santa Teresinha,BA
2185,Santo Amaro,BA
2186,Santo Ant?nio de Jesus,BA
2187,Santo Est?v?o,BA
2188,S?o Desid?rio,BA
2189,S?o Domingos,BA
2190,S?o F?lix,BA
2191,S?o F?lix do Coribe,BA
2192,S?o Felipe,BA
2193,S?o Francisco do Conde,BA
2194,S?o Gabriel,BA
2195,S?o Gon?alo dos Campos,BA
2196,S?o Jos? da Vit?ria,BA
2197,S?o Jos? do Jacu?pe,BA
2198,S?o Miguel das Matas,BA
2199,S?o Sebasti?o do Pass?,BA
2200,Sapea?u,BA
2201,S?tiro Dias,BA
2202,Saubara,BA
2203,Sa?de,BA
2204,Seabra,BA
2205,Sebasti?o Laranjeiras,BA
2206,Senhor do Bonfim,BA
2207,Serra do Ramalho,BA
2208,Sento S?,BA
2209,Serra Dourada,BA
2210,Serra Preta,BA
2211,Serrinha,BA
2212,Serrol?ndia,BA
2213,Sim?es Filho,BA
2214,S?tio do Mato,BA
2215,S?tio do Quinto,BA
2216,Sobradinho,BA
2217,Souto Soares,BA
2218,Tabocas do Brejo Velho,BA
2219,Tanha?u,BA
2220,Tanque Novo,BA
2221,Tanquinho,BA
2222,Tapero?,BA
2223,Tapiramut?,BA
2224,Teixeira de Freitas,BA
2225,Teodoro Sampaio,BA
2226,Teofil?ndia,BA
2227,Teol?ndia,BA
2228,Terra Nova,BA
2229,Tremedal,BA
2230,Tucano,BA
2231,Uau?,BA
2232,Uba?ra,BA
2233,Ubaitaba,BA
2234,Ubat?,BA
2235,Uiba?,BA
2236,Umburanas,BA
2237,Una,BA
2238,Urandi,BA
2239,Uru?uca,BA
2240,Utinga,BA
2241,Valen?a,BA
2242,Valente,BA
2243,V?rzea da Ro?a,BA
2244,V?rzea do Po?o,BA
2245,V?rzea Nova,BA
2246,Varzedo,BA
2247,Vera Cruz,BA
2248,Vereda,BA
2249,Vit?ria da Conquista,BA
2250,Wagner,BA
2251,Wanderley,BA
2252,Wenceslau Guimar?es,BA
2253,Xique-Xique,BA
2254,Abadia dos Dourados,MG
2255,Abaet?,MG
2256,Abre Campo,MG
2257,Acaiaca,MG
2258,A?ucena,MG
2259,?gua Boa,MG
2260,?gua Comprida,MG
2261,Aguanil,MG
2262,?guas Formosas,MG
2263,?guas Vermelhas,MG
2264,Aimor?s,MG
2265,Aiuruoca,MG
2266,Alagoa,MG
2267,Albertina,MG
2268,Al?m Para?ba,MG
2269,Alfenas,MG
2270,Alfredo Vasconcelos,MG
2271,Almenara,MG
2272,Alpercata,MG
2273,Alpin?polis,MG
2274,Alterosa,MG
2275,Alto Capara?,MG
2276,Alto Rio Doce,MG
2277,Alvarenga,MG
2278,Alvin?polis,MG
2279,Alvorada de Minas,MG
2280,Amparo do Serra,MG
2281,Andradas,MG
2282,Cachoeira de Paje?,MG
2283,Andrel?ndia,MG
2284,Angel?ndia,MG
2285,Ant?nio Carlos,MG
2286,Ant?nio Dias,MG
2287,Ant?nio Prado de Minas,MG
2288,Ara?a?,MG
2289,Aracitaba,MG
2290,Ara?ua?,MG
2291,Araguari,MG
2292,Arantina,MG
2293,Araponga,MG
2294,Arapor?,MG
2295,Arapu?,MG
2296,Ara?jos,MG
2297,Arax?,MG
2298,Arceburgo,MG
2299,Arcos,MG
2300,Areado,MG
2301,Argirita,MG
2302,Aricanduva,MG
2303,Arinos,MG
2304,Astolfo Dutra,MG
2305,Atal?ia,MG
2306,Augusto de Lima,MG
2307,Baependi,MG
2308,Baldim,MG
2309,Bambu?,MG
2310,Bandeira,MG
2311,Bandeira do Sul,MG
2312,Bar?o de Cocais,MG
2313,Bar?o de Monte Alto,MG
2314,Barbacena,MG
2315,Barra Longa,MG
2316,Barroso,MG
2317,Bela Vista de Minas,MG
2318,Belmiro Braga,MG
2319,Belo Horizonte,MG
2320,Belo Oriente,MG
2321,Belo Vale,MG
2322,Berilo,MG
2323,Bert?polis,MG
2324,Berizal,MG
2325,Betim,MG
2326,Bias Fortes,MG
2327,Bicas,MG
2328,Biquinhas,MG
2329,Boa Esperan?a,MG
2330,Bocaina de Minas,MG
2331,Bocai?va,MG
2332,Bom Despacho,MG
2333,Bom Jardim de Minas,MG
2334,Bom Jesus da Penha,MG
2335,Bom Jesus do Amparo,MG
2336,Bom Jesus do Galho,MG
2337,Bom Repouso,MG
2338,Bom Sucesso,MG
2339,Bonfim,MG
2340,Bonfin?polis de Minas,MG
2341,Bonito de Minas,MG
2342,Borda da Mata,MG
2343,Botelhos,MG
2344,Botumirim,MG
2345,Brasil?ndia de Minas,MG
2346,Bras?lia de Minas,MG
2347,Br?s Pires,MG
2348,Bra?nas,MG
2349,Bras?polis,MG
2350,Brumadinho,MG
2351,Bueno Brand?o,MG
2352,Buen?polis,MG
2353,Bugre,MG
2354,Buritis,MG
2355,Buritizeiro,MG
2356,Cabeceira Grande,MG
2357,Cabo Verde,MG
2358,Cachoeira da Prata,MG
2359,Cachoeira de Minas,MG
2360,Cachoeira Dourada,MG
2361,Caetan?polis,MG
2362,Caet?,MG
2363,Caiana,MG
2364,Cajuri,MG
2365,Caldas,MG
2366,Camacho,MG
2367,Camanducaia,MG
2368,Cambu?,MG
2369,Cambuquira,MG
2370,Campan?rio,MG
2371,Campanha,MG
2372,Campestre,MG
2373,Campina Verde,MG
2374,Campo Azul,MG
2375,Campo Belo,MG
2376,Campo do Meio,MG
2377,Campo Florido,MG
2378,Campos Altos,MG
2379,Campos Gerais,MG
2380,Cana?,MG
2381,Can?polis,MG
2382,Cana Verde,MG
2383,Candeias,MG
2384,Cantagalo,MG
2385,Capara?,MG
2386,Capela Nova,MG
2387,Capelinha,MG
2388,Capetinga,MG
2389,Capim Branco,MG
2390,Capin?polis,MG
2391,Capit?o Andrade,MG
2392,Capit?o En?as,MG
2393,Capit?lio,MG
2394,Caputira,MG
2395,Cara?,MG
2396,Carana?ba,MG
2397,Caranda?,MG
2398,Carangola,MG
2399,Caratinga,MG
2400,Carbonita,MG
2401,Carea?u,MG
2402,Carlos Chagas,MG
2403,Carm?sia,MG
2404,Carmo da Cachoeira,MG
2405,Carmo da Mata,MG
2406,Carmo de Minas,MG
2407,Carmo do Cajuru,MG
2408,Carmo do Parana?ba,MG
2409,Carmo do Rio Claro,MG
2410,Carm?polis de Minas,MG
2411,Carneirinho,MG
2412,Carrancas,MG
2413,Carvalh?polis,MG
2414,Carvalhos,MG
2415,Casa Grande,MG
2416,Cascalho Rico,MG
2417,C?ssia,MG
2418,Concei??o da Barra de Minas,MG
2419,Cataguases,MG
2420,Catas Altas,MG
2421,Catas Altas da Noruega,MG
2422,Catuji,MG
2423,Catuti,MG
2424,Caxambu,MG
2425,Cedro do Abaet?,MG
2426,Central de Minas,MG
2427,Centralina,MG
2428,Ch?cara,MG
2429,Chal?,MG
2430,Chapada do Norte,MG
2431,Chapada Ga?cha,MG
2432,Chiador,MG
2433,Cipot?nea,MG
2434,Claraval,MG
2435,Claro dos Po??es,MG
2436,Cl?udio,MG
2437,Coimbra,MG
2438,Coluna,MG
2439,Comendador Gomes,MG
2440,Comercinho,MG
2441,Concei??o da Aparecida,MG
2442,Concei??o das Pedras,MG
2443,Concei??o das Alagoas,MG
2444,Concei??o de Ipanema,MG
2445,Concei??o do Mato Dentro,MG
2446,Concei??o do Par?,MG
2447,Concei??o do Rio Verde,MG
2448,Concei??o dos Ouros,MG
2449,C?nego Marinho,MG
2450,Confins,MG
2451,Congonhal,MG
2452,Congonhas,MG
2453,Congonhas do Norte,MG
2454,Conquista,MG
2455,Conselheiro Lafaiete,MG
2456,Conselheiro Pena,MG
2457,Consola??o,MG
2458,Contagem,MG
2459,Coqueiral,MG
2460,Cora??o de Jesus,MG
2461,Cordisburgo,MG
2462,Cordisl?ndia,MG
2463,Corinto,MG
2464,Coroaci,MG
2465,Coromandel,MG
2466,Coronel Fabriciano,MG
2467,Coronel Murta,MG
2468,Coronel Pacheco,MG
2469,Coronel Xavier Chaves,MG
2470,C?rrego Danta,MG
2471,C?rrego do Bom Jesus,MG
2472,C?rrego Fundo,MG
2473,C?rrego Novo,MG
2474,Couto de Magalh?es de Minas,MG
2475,Cris?lita,MG
2476,Cristais,MG
2477,Crist?lia,MG
2478,Cristiano Otoni,MG
2479,Cristina,MG
2480,Crucil?ndia,MG
2481,Cruzeiro da Fortaleza,MG
2482,Cruz?lia,MG
2483,Cuparaque,MG
2484,Curral de Dentro,MG
2485,Curvelo,MG
2486,Datas,MG
2487,Delfim Moreira,MG
2488,Delfin?polis,MG
2489,Delta,MG
2490,Descoberto,MG
2491,Desterro de Entre Rios,MG
2492,Desterro do Melo,MG
2493,Diamantina,MG
2494,Diogo de Vasconcelos,MG
2495,Dion?sio,MG
2496,Divin?sia,MG
2497,Divino,MG
2498,Divino das Laranjeiras,MG
2499,Divinol?ndia de Minas,MG
2500,Divin?polis,MG
2501,Divisa Alegre,MG
2502,Divisa Nova,MG
2503,Divis?polis,MG
2504,Dom Bosco,MG
2505,Dom Cavati,MG
2506,Dom Joaquim,MG
2507,Dom Silv?rio,MG
2508,Dom Vi?oso,MG
2509,Dona Eus?bia,MG
2510,Dores de Campos,MG
2511,Dores de Guanh?es,MG
2512,Dores do Indai?,MG
2513,Dores do Turvo,MG
2514,Dores?polis,MG
2515,Douradoquara,MG
2516,Durand?,MG
2517,El?i Mendes,MG
2518,Engenheiro Caldas,MG
2519,Engenheiro Navarro,MG
2520,Entre Folhas,MG
2521,Entre Rios de Minas,MG
2522,Erv?lia,MG
2523,Esmeraldas,MG
2524,Espera Feliz,MG
2525,Espinosa,MG
2526,Esp?rito Santo do Dourado,MG
2527,Estiva,MG
2528,Estrela Dalva,MG
2529,Estrela do Indai?,MG
2530,Estrela do Sul,MG
2531,Eugen?polis,MG
2532,Ewbank da C?mara,MG
2533,Extrema,MG
2534,Fama,MG
2535,Faria Lemos,MG
2536,Fel?cio dos Santos,MG
2537,S?o Gon?alo do Rio Preto,MG
2538,Felisburgo,MG
2539,Felixl?ndia,MG
2540,Fernandes Tourinho,MG
2541,Ferros,MG
2542,Fervedouro,MG
2543,Florestal,MG
2544,Formiga,MG
2545,Formoso,MG
2546,Fortaleza de Minas,MG
2547,Fortuna de Minas,MG
2548,Francisco Badar?,MG
2549,Francisco Dumont,MG
2550,Francisco S?,MG
2551,Francisc?polis,MG
2552,Frei Gaspar,MG
2553,Frei Inoc?ncio,MG
2554,Frei Lagonegro,MG
2555,Fronteira,MG
2556,Fronteira dos Vales,MG
2557,Fruta de Leite,MG
2558,Frutal,MG
2559,Funil?ndia,MG
2560,Galil?ia,MG
2561,Gameleiras,MG
2562,Glaucil?ndia,MG
2563,Goiabeira,MG
2564,Goian?,MG
2565,Gon?alves,MG
2566,Gonzaga,MG
2567,Gouveia,MG
2568,Governador Valadares,MG
2569,Gr?o Mogol,MG
2570,Grupiara,MG
2571,Guanh?es,MG
2572,Guap?,MG
2573,Guaraciaba,MG
2574,Guaraciama,MG
2575,Guaran?sia,MG
2576,Guarani,MG
2577,Guarar?,MG
2578,Guarda-Mor,MG
2579,Guaxup?,MG
2580,Guidoval,MG
2581,Guimar?nia,MG
2582,Guiricema,MG
2583,Gurinhat?,MG
2584,Heliodora,MG
2585,Iapu,MG
2586,Ibertioga,MG
2587,Ibi?,MG
2588,Ibia?,MG
2589,Ibiracatu,MG
2590,Ibiraci,MG
2591,Ibirit?,MG
2592,Ibiti?ra de Minas,MG
2593,Ibituruna,MG
2594,Icara? de Minas,MG
2595,Igarap?,MG
2596,Igaratinga,MG
2597,Iguatama,MG
2598,Ijaci,MG
2599,Ilic?nea,MG
2600,Imb? de Minas,MG
2601,Inconfidentes,MG
2602,Indaiabira,MG
2603,Indian?polis,MG
2604,Inga?,MG
2605,Inhapim,MG
2606,Inha?ma,MG
2607,Inimutaba,MG
2608,Ipaba,MG
2609,Ipanema,MG
2610,Ipatinga,MG
2611,Ipia?u,MG
2612,Ipui?na,MG
2613,Ira? de Minas,MG
2614,Itabira,MG
2615,Itabirinha,MG
2616,Itabirito,MG
2617,Itacambira,MG
2618,Itacarambi,MG
2619,Itaguara,MG
2620,Itaip?,MG
2621,Itajub?,MG
2622,Itamarandiba,MG
2623,Itamarati de Minas,MG
2624,Itambacuri,MG
2625,Itamb? do Mato Dentro,MG
2626,Itamogi,MG
2627,Itamonte,MG
2628,Itanhandu,MG
2629,Itanhomi,MG
2630,Itaobim,MG
2631,Itapagipe,MG
2632,Itapecerica,MG
2633,Itapeva,MG
2634,Itatiaiu?u,MG
2635,Ita? de Minas,MG
2636,Ita?na,MG
2637,Itaverava,MG
2638,Itinga,MG
2639,Itueta,MG
2640,Ituiutaba,MG
2641,Itumirim,MG
2642,Iturama,MG
2643,Itutinga,MG
2644,Jaboticatubas,MG
2645,Jacinto,MG
2646,Jacu?,MG
2647,Jacutinga,MG
2648,Jaguara?u,MG
2649,Ja?ba,MG
2650,Jampruca,MG
2651,Jana?ba,MG
2652,Janu?ria,MG
2653,Japara?ba,MG
2654,Japonvar,MG
2655,Jeceaba,MG
2656,Jenipapo de Minas,MG
2657,Jequeri,MG
2658,Jequita?,MG
2659,Jequitib?,MG
2660,Jequitinhonha,MG
2661,Jesu?nia,MG
2662,Joa?ma,MG
2663,Joan?sia,MG
2664,Jo?o Monlevade,MG
2665,Jo?o Pinheiro,MG
2666,Joaquim Fel?cio,MG
2667,Jord?nia,MG
2668,Jos? Gon?alves de Minas,MG
2669,Jos? Raydan,MG
2670,Josen?polis,MG
2671,Nova Uni?o,MG
2672,Juatuba,MG
2673,Juiz de Fora,MG
2674,Juramento,MG
2675,Juruaia,MG
2676,Juven?lia,MG
2677,Ladainha,MG
2678,Lagamar,MG
2679,Lagoa da Prata,MG
2680,Lagoa dos Patos,MG
2681,Lagoa Dourada,MG
2682,Lagoa Formosa,MG
2683,Lagoa Grande,MG
2684,Lagoa Santa,MG
2685,Lajinha,MG
2686,Lambari,MG
2687,Lamim,MG
2688,Laranjal,MG
2689,Lassance,MG
2690,Lavras,MG
2691,Leandro Ferreira,MG
2692,Leme do Prado,MG
2693,Leopoldina,MG
2694,Liberdade,MG
2695,Lima Duarte,MG
2696,Limeira do Oeste,MG
2697,Lontra,MG
2698,Luisburgo,MG
2699,Luisl?ndia,MG
2700,Lumin?rias,MG
2701,Luz,MG
2702,Machacalis,MG
2703,Machado,MG
2704,Madre de Deus de Minas,MG
2705,Malacacheta,MG
2706,Mamonas,MG
2707,Manga,MG
2708,Manhua?u,MG
2709,Manhumirim,MG
2710,Mantena,MG
2711,Maravilhas,MG
2712,Mar de Espanha,MG
2713,Maria da F?,MG
2714,Mariana,MG
2715,Marilac,MG
2716,M?rio Campos,MG
2717,Marip? de Minas,MG
2718,Marli?ria,MG
2719,Marmel?polis,MG
2720,Martinho Campos,MG
2721,Martins Soares,MG
2722,Mata Verde,MG
2723,Materl?ndia,MG
2724,Mateus Leme,MG
2725,Matias Barbosa,MG
2726,Matias Cardoso,MG
2727,Matip?,MG
2728,Mato Verde,MG
2729,Matozinhos,MG
2730,Matutina,MG
2731,Medeiros,MG
2732,Medina,MG
2733,Mendes Pimentel,MG
2734,Merc?s,MG
2735,Mesquita,MG
2736,Minas Novas,MG
2737,Minduri,MG
2738,Mirabela,MG
2739,Miradouro,MG
2740,Mira?,MG
2741,Mirav?nia,MG
2742,Moeda,MG
2743,Moema,MG
2744,Monjolos,MG
2745,Monsenhor Paulo,MG
2746,Montalv?nia,MG
2747,Monte Alegre de Minas,MG
2748,Monte Azul,MG
2749,Monte Belo,MG
2750,Monte Carmelo,MG
2751,Monte Formoso,MG
2752,Monte Santo de Minas,MG
2753,Montes Claros,MG
2754,Monte Si?o,MG
2755,Montezuma,MG
2756,Morada Nova de Minas,MG
2757,Morro da Gar?a,MG
2758,Morro do Pilar,MG
2759,Munhoz,MG
2760,Muria?,MG
2761,Mutum,MG
2762,Muzambinho,MG
2763,Nacip Raydan,MG
2764,Nanuque,MG
2765,Naque,MG
2766,Natal?ndia,MG
2767,Nat?rcia,MG
2768,Nazareno,MG
2769,Nepomuceno,MG
2770,Ninheira,MG
2771,Nova Bel?m,MG
2772,Nova Era,MG
2773,Nova Lima,MG
2774,Nova M?dica,MG
2775,Nova Ponte,MG
2776,Nova Porteirinha,MG
2777,Nova Resende,MG
2778,Nova Serrana,MG
2779,Novo Cruzeiro,MG
2780,Novo Oriente de Minas,MG
2781,Novorizonte,MG
2782,Olaria,MG
2783,Olhos-d ?gua,MG
2784,Ol?mpio Noronha,MG
2785,Oliveira,MG
2786,Oliveira Fortes,MG
2787,On?a de Pitangui,MG
2788,Orat?rios,MG
2789,Oriz?nia,MG
2790,Ouro Branco,MG
2791,Ouro Fino,MG
2792,Ouro Preto,MG
2793,Ouro Verde de Minas,MG
2794,Padre Carvalho,MG
2795,Padre Para?so,MG
2796,Paineiras,MG
2797,Pains,MG
2798,Pai Pedro,MG
2799,Paiva,MG
2800,Palma,MG
2801,Palm?polis,MG
2802,Papagaios,MG
2803,Paracatu,MG
2804,Par? de Minas,MG
2805,Paragua?u,MG
2806,Parais?polis,MG
2807,Paraopeba,MG
2808,Passab?m,MG
2809,Passa Quatro,MG
2810,Passa Tempo,MG
2811,Passa-Vinte,MG
2812,Passos,MG
2813,Patis,MG
2814,Patos de Minas,MG
2815,Patroc?nio,MG
2816,Patroc?nio do Muria?,MG
2817,Paula C?ndido,MG
2818,Paulistas,MG
2819,Pav?o,MG
2820,Pe?anha,MG
2821,Pedra Azul,MG
2822,Pedra Bonita,MG
2823,Pedra do Anta,MG
2824,Pedra do Indai?,MG
2825,Pedra Dourada,MG
2826,Pedralva,MG
2827,Pedras de Maria da Cruz,MG
2828,Pedrin?polis,MG
2829,Pedro Leopoldo,MG
2830,Pedro Teixeira,MG
2831,Pequeri,MG
2832,Pequi,MG
2833,Perdig?o,MG
2834,Perdizes,MG
2835,Perd?es,MG
2836,Periquito,MG
2837,Pescador,MG
2838,Piau,MG
2839,Piedade de Caratinga,MG
2840,Piedade de Ponte Nova,MG
2841,Piedade do Rio Grande,MG
2842,Piedade dos Gerais,MG
2843,Pimenta,MG
2844,Pingo-d ?gua,MG
2845,Pint?polis,MG
2846,Piracema,MG
2847,Pirajuba,MG
2848,Piranga,MG
2849,Pirangu?u,MG
2850,Piranguinho,MG
2851,Pirapetinga,MG
2852,Pirapora,MG
2853,Pira?ba,MG
2854,Pitangui,MG
2855,Piumhi,MG
2856,Planura,MG
2857,Po?o Fundo,MG
2858,Po?os de Caldas,MG
2859,Pocrane,MG
2860,Pomp?u,MG
2861,Ponte Nova,MG
2862,Ponto Chique,MG
2863,Ponto dos Volantes,MG
2864,Porteirinha,MG
2865,Porto Firme,MG
2866,Pot?,MG
2867,Pouso Alegre,MG
2868,Pouso Alto,MG
2869,Prados,MG
2870,Prata,MG
2871,Prat?polis,MG
2872,Pratinha,MG
2873,Presidente Bernardes,MG
2874,Presidente Juscelino,MG
2875,Presidente Kubitschek,MG
2876,Presidente Oleg?rio,MG
2877,Alto Jequitib?,MG
2878,Prudente de Morais,MG
2879,Quartel Geral,MG
2880,Queluzito,MG
